Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas39459    Pavarde39459   1         10        9         8         9         3         
Vardas39460    Pavarde39460   6         8         10        9         8         10        
Vardas39461    Pavarde39461   5         3         9         10        6         4         
Vardas39462    Pavarde39462   9         9         7         1         8         3         
Vardas39463    Pavarde39463   2         4         10        5         4         7         
Vardas39464    Pavarde39464   8         4         3         6         8         9         
Vardas39465    Pavarde39465   3         2         4         10        6         10        
Vardas39466    Pavarde39466   4         4         5         10        9         2         
Vardas39467    Pavarde39467   4         7         1         5         6         8         
Vardas39468    Pavarde39468   5         10        2         6         10        4         
Vardas39469    Pavarde39469   8         9         6         6         1         10        
Vardas39470    Pavarde39470   1         5         2         3         8         7         
Vardas39471    Pavarde39471   9         10        8         2         7         9         
Vardas39472    Pavarde39472   4         8         4         9         7         10        
Vardas39473    Pavarde39473   2         5         10        8         3         4         
Vardas39474    Pavarde39474   4         9         4         2         8         7         
Vardas39475    Pavarde39475   10        7         3         4         9         6         
Vardas39476    Pavarde39476   10        6         10        6         4         5         
Vardas39477    Pavarde39477   3         1         9         2         5         9         
Vardas39478    Pavarde39478   3         3         9         3         5         1         
Vardas39479    Pavarde39479   5         3         6         10        8         4         
Vardas39480    Pavarde39480   3         6         4         5         7         6         
Vardas39481    Pavarde39481   4         7         6         5         6         8         
Vardas39482    Pavarde39482   6         4         6         2         10        2         
Vardas39483    Pavarde39483   5         7         4         1         10        2         
Vardas39484    Pavarde39484   8         8         6         9         7         2         
Vardas39485    Pavarde39485   4         7         5         4         1         2         
Vardas39486    Pavarde39486   10        5         5         9         7         4         
Vardas39487    Pavarde39487   6         4         1         8         3         2         
Vardas39488    Pavarde39488   10        1         4         10        1         8         
Vardas39489    Pavarde39489   2         6         8         2         2         6         
Vardas39490    Pavarde39490   5         8         8         8         3         1         
Vardas39491    Pavarde39491   1         8         7         3         4         9         
Vardas39492    Pavarde39492   3         2         4         3         7         4         
Vardas39493    Pavarde39493   6         1         5         8         4         10        
Vardas39494    Pavarde39494   3         4         5         8         3         5         
Vardas39495    Pavarde39495   3         5         2         5         4         10        
Vardas39496    Pavarde39496   6         8         10        2         2         3         
Vardas39497    Pavarde39497   10        10        4         1         4         8         
Vardas39498    Pavarde39498   6         4         3         3         9         1         
Vardas39499    Pavarde39499   4         3         8         3         8         5         
Vardas39500    Pavarde39500   1         2         6         9         10        1         
Vardas39501    Pavarde39501   2         2         3         1         4         9         
Vardas39502    Pavarde39502   8         4         4         5         6         4         
Vardas39503    Pavarde39503   2         9         8         9         3         8         
Vardas39504    Pavarde39504   2         1         2         7         3         5         
Vardas39505    Pavarde39505   1         10        9         6         8         2         
Vardas39506    Pavarde39506   2         4         5         5         2         9         
Vardas39507    Pavarde39507   4         2         5         8         7         6         
Vardas39508    Pavarde39508   3         5         1         7         9         9         
Vardas39509    Pavarde39509   5         10        1         9         6         8         
Vardas39510    Pavarde39510   10        5         8         10        7         4         
Vardas39511    Pavarde39511   5         7         3         1         9         1         
Vardas39512    Pavarde39512   6         9         3         5         7         3         
Vardas39513    Pavarde39513   6         8         1         2         3         3         
Vardas39514    Pavarde39514   4         9         8         8         8         1         
Vardas39515    Pavarde39515   6         4         1         9         9         10        
Vardas39516    Pavarde39516   1         7         5         2         10        5         
Vardas39517    Pavarde39517   9         2         1         1         10        6         
Vardas39518    Pavarde39518   1         2         9         3         10        4         
Vardas39519    Pavarde39519   9         5         1         2         6         3         
Vardas39520    Pavarde39520   5         1         10        8         5         6         
Vardas39521    Pavarde39521   9         2         4         6         4         7         
Vardas39522    Pavarde39522   10        1         1         10        7         7         
Vardas39523    Pavarde39523   8         4         2         10        2         3         
Vardas39524    Pavarde39524   2         8         1         4         6         7         
Vardas39525    Pavarde39525   2         6         3         7         10        4         
Vardas39526    Pavarde39526   10        3         7         8         7         3         
Vardas39527    Pavarde39527   9         1         2         10        5         8         
Vardas39528    Pavarde39528   7         7         8         8         10        8         
Vardas39529    Pavarde39529   8         2         2         4         8         10        
Vardas39530    Pavarde39530   3         1         1         2         6         8         
Vardas39531    Pavarde39531   1         1         8         7         2         5         
Vardas39532    Pavarde39532   9         4         8         8         5         3         
Vardas39533    Pavarde39533   1         10        8         4         5         10        
Vardas39534    Pavarde39534   8         5         8         8         6         10        
Vardas39535    Pavarde39535   8         8         5         8         4         9         
Vardas39536    Pavarde39536   10        7         10        2         7         8         
Vardas39537    Pavarde39537   5         2         4         1         3         2         
Vardas39538    Pavarde39538   4         8         7         2         1         2         
Vardas39539    Pavarde39539   3         5         9         6         3         6         
Vardas39540    Pavarde39540   6         9         1         9         2         1         
Vardas39541    Pavarde39541   3         9         7         1         1         3         
Vardas39542    Pavarde39542   10        4         3         10        7         6         
Vardas39543    Pavarde39543   5         4         8         4         7         1         
Vardas39544    Pavarde39544   10        9         6         5         2         10        
Vardas39545    Pavarde39545   3         4         10        6         3         9         
Vardas39546    Pavarde39546   4         1         7         1         4         8         
Vardas39547    Pavarde39547   4         5         7         4         6         2         
Vardas39548    Pavarde39548   5         5         5         4         10        2         
Vardas39549    Pavarde39549   7         1         6         6         3         1         
Vardas39550    Pavarde39550   6         10        9         7         5         1         
Vardas39551    Pavarde39551   2         5         6         7         6         10        
Vardas39552    Pavarde39552   10        10        5         2         9         8         
Vardas39553    Pavarde39553   8         5         5         8         7         5         
Vardas39554    Pavarde39554   10        9         1         5         2         2         
Vardas39555    Pavarde39555   10        9         5         4         8         9         
Vardas39556    Pavarde39556   9         7         7         4         8         8         
Vardas39557    Pavarde39557   10        4         7         7         5         4         
Vardas39558    Pavarde39558   10        5         4         7         4         4         
Vardas39559    Pavarde39559   6         6         7         10        5         1         
Vardas39560    Pavarde39560   9         8         2         4         7         5         
Vardas39561    Pavarde39561   1         3         10        5         4         5         
Vardas39562    Pavarde39562   3         10        1         9         8         5         
Vardas39563    Pavarde39563   7         3         7         3         3         9         
Vardas39564    Pavarde39564   3         1         5         6         1         6         
Vardas39565    Pavarde39565   5         5         7         7         3         10        
Vardas39566    Pavarde39566   3         5         8         8         1         7         
Vardas39567    Pavarde39567   4         8         10        3         10        8         
Vardas39568    Pavarde39568   1         1         5         8         4         9         
Vardas39569    Pavarde39569   4         3         7         10        3         8         
Vardas39570    Pavarde39570   1         6         5         9         1         10        
Vardas39571    Pavarde39571   4         7         8         6         3         1         
Vardas39572    Pavarde39572   1         6         3         4         1         5         
Vardas39573    Pavarde39573   10        5         6         4         6         6         
Vardas39574    Pavarde39574   1         3         2         6         6         9         
Vardas39575    Pavarde39575   3         2         5         6         1         5         
Vardas39576    Pavarde39576   7         7         6         10        8         5         
Vardas39577    Pavarde39577   2         9         2         3         7         3         
Vardas39578    Pavarde39578   8         7         1         3         8         2         
Vardas39579    Pavarde39579   8         2         5         9         8         4         
Vardas39580    Pavarde39580   5         7         9         10        2         4         
Vardas39581    Pavarde39581   8         9         8         4         3         1         
Vardas39582    Pavarde39582   8         2         3         3         8         5         
Vardas39583    Pavarde39583   2         2         1         6         1         4         
Vardas39584    Pavarde39584   9         2         2         6         5         10        
Vardas39585    Pavarde39585   9         2         4         1         6         7         
Vardas39586    Pavarde39586   7         1         6         5         1         1         
Vardas39587    Pavarde39587   8         7         6         8         2         4         
Vardas39588    Pavarde39588   5         5         4         9         4         10        
Vardas39589    Pavarde39589   4         10        7         10        7         10        
Vardas39590    Pavarde39590   4         3         10        1         6         8         
Vardas39591    Pavarde39591   8         10        5         10        8         1         
Vardas39592    Pavarde39592   7         9         8         3         4         3         
Vardas39593    Pavarde39593   5         4         9         4         9         9         
Vardas39594    Pavarde39594   3         3         9         6         3         7         
Vardas39595    Pavarde39595   5         1         2         8         7         5         
Vardas39596    Pavarde39596   5         6         9         5         1         6         
Vardas39597    Pavarde39597   10        6         4         5         5         10        
Vardas39598    Pavarde39598   8         2         6         6         5         7         
Vardas39599    Pavarde39599   7         10        4         5         4         2         
Vardas39600    Pavarde39600   2         1         7         10        1         10        
Vardas39601    Pavarde39601   2         5         9         4         8         8         
Vardas39602    Pavarde39602   3         3         8         10        8         2         
Vardas39603    Pavarde39603   1         10        3         10        5         6         
Vardas39604    Pavarde39604   9         6         9         4         4         1         
Vardas39605    Pavarde39605   6         4         1         7         4         6         
Vardas39606    Pavarde39606   9         5         1         6         3         8         
Vardas39607    Pavarde39607   2         9         1         10        8         2         
Vardas39608    Pavarde39608   5         2         3         5         6         1         
Vardas39609    Pavarde39609   2         9         7         10        10        7         
Vardas39610    Pavarde39610   2         2         10        2         4         3         
Vardas39611    Pavarde39611   4         8         6         5         9         3         
Vardas39612    Pavarde39612   3         1         8         6         10        5         
Vardas39613    Pavarde39613   3         6         1         8         6         3         
Vardas39614    Pavarde39614   8         3         8         7         7         1         
Vardas39615    Pavarde39615   2         9         8         3         8         8         
Vardas39616    Pavarde39616   6         8         5         4         6         6         
Vardas39617    Pavarde39617   7         6         7         4         10        7         
Vardas39618    Pavarde39618   8         3         2         8         4         3         
Vardas39619    Pavarde39619   7         1         3         8         7         4         
Vardas39620    Pavarde39620   10        10        7         5         2         8         
Vardas39621    Pavarde39621   6         1         3         7         7         4         
Vardas39622    Pavarde39622   4         2         5         8         10        6         
Vardas39623    Pavarde39623   3         4         5         4         1         10        
Vardas39624    Pavarde39624   5         9         8         7         5         1         
Vardas39625    Pavarde39625   10        4         1         8         2         7         
Vardas39626    Pavarde39626   2         3         7         6         5         5         
Vardas39627    Pavarde39627   3         3         9         8         7         3         
Vardas39628    Pavarde39628   1         2         9         2         7         2         
Vardas39629    Pavarde39629   10        7         8         9         7         8         
Vardas39630    Pavarde39630   4         4         4         2         1         1         
Vardas39631    Pavarde39631   2         3         4         4         6         8         
Vardas39632    Pavarde39632   5         1         1         5         4         7         
Vardas39633    Pavarde39633   8         5         6         2         7         5         
Vardas39634    Pavarde39634   9         10        8         2         2         6         
Vardas39635    Pavarde39635   1         2         5         5         9         2         
Vardas39636    Pavarde39636   3         5         6         4         10        3         
Vardas39637    Pavarde39637   4         3         7         8         9         1         
Vardas39638    Pavarde39638   3         3         9         1         3         8         
Vardas39639    Pavarde39639   3         5         5         4         6         5         
Vardas39640    Pavarde39640   4         1         8         10        8         8         
Vardas39641    Pavarde39641   10        5         1         5         7         4         
Vardas39642    Pavarde39642   6         9         1         6         3         2         
Vardas39643    Pavarde39643   8         2         4         8         9         9         
Vardas39644    Pavarde39644   7         9         6         9         2         10        
Vardas39645    Pavarde39645   6         5         4         4         10        5         
Vardas39646    Pavarde39646   6         2         6         5         10        7         
Vardas39647    Pavarde39647   3         1         8         4         7         1         
Vardas39648    Pavarde39648   5         6         8         2         8         8         
Vardas39649    Pavarde39649   8         6         10        5         7         7         
Vardas39650    Pavarde39650   8         5         8         7         3         8         
Vardas39651    Pavarde39651   4         1         9         8         6         1         
Vardas39652    Pavarde39652   2         6         8         6         2         4         
Vardas39653    Pavarde39653   8         4         4         2         6         5         
Vardas39654    Pavarde39654   2         9         9         7         6         2         
Vardas39655    Pavarde39655   1         7         6         10        10        7         
Vardas39656    Pavarde39656   7         4         5         8         1         6         
Vardas39657    Pavarde39657   1         2         1         4         5         10        
Vardas39658    Pavarde39658   4         7         7         10        6         10        
Vardas39659    Pavarde39659   7         6         10        2         10        5         
Vardas39660    Pavarde39660   6         10        8         1         2         7         
Vardas39661    Pavarde39661   8         3         7         1         4         4         
Vardas39662    Pavarde39662   6         10        8         2         1         9         
Vardas39663    Pavarde39663   4         10        2         3         9         10        
Vardas39664    Pavarde39664   10        6         1         1         5         1         
Vardas39665    Pavarde39665   1         1         4         6         5         8         
Vardas39666    Pavarde39666   1         1         6         9         5         3         
Vardas39667    Pavarde39667   5         8         7         7         10        10        
Vardas39668    Pavarde39668   7         8         8         1         2         9         
Vardas39669    Pavarde39669   1         3         8         7         4         3         
Vardas39670    Pavarde39670   3         6         6         6         8         9         
Vardas39671    Pavarde39671   1         6         9         9         10        8         
Vardas39672    Pavarde39672   8         3         8         5         1         1         
Vardas39673    Pavarde39673   6         5         10        4         5         4         
Vardas39674    Pavarde39674   4         1         7         3         7         9         
Vardas39675    Pavarde39675   6         2         4         4         3         2         
Vardas39676    Pavarde39676   10        3         2         2         9         5         
Vardas39677    Pavarde39677   4         10        6         7         9         7         
Vardas39678    Pavarde39678   9         2         10        3         10        6         
Vardas39679    Pavarde39679   9         7         3         1         4         3         
Vardas39680    Pavarde39680   7         3         3         1         10        3         
Vardas39681    Pavarde39681   9         4         5         8         8         1         
Vardas39682    Pavarde39682   6         10        5         2         8         4         
Vardas39683    Pavarde39683   7         2         9         10        10        10        
Vardas39684    Pavarde39684   10        3         2         6         4         7         
Vardas39685    Pavarde39685   1         1         3         4         6         5         
Vardas39686    Pavarde39686   10        4         6         6         1         1         
Vardas39687    Pavarde39687   2         6         1         10        3         1         
Vardas39688    Pavarde39688   3         6         6         9         7         7         
Vardas39689    Pavarde39689   7         10        2         4         10        5         
Vardas39690    Pavarde39690   8         3         1         8         6         6         
Vardas39691    Pavarde39691   5         10        4         4         5         6         
Vardas39692    Pavarde39692   9         9         5         6         2         4         
Vardas39693    Pavarde39693   1         2         9         3         10        4         
Vardas39694    Pavarde39694   2         9         10        10        1         4         
Vardas39695    Pavarde39695   9         9         1         7         2         8         
Vardas39696    Pavarde39696   8         4         4         3         2         3         
Vardas39697    Pavarde39697   10        8         4         8         1         8         
Vardas39698    Pavarde39698   2         10        5         5         10        3         
Vardas39699    Pavarde39699   9         4         7         1         8         10        
Vardas39700    Pavarde39700   6         3         9         10        2         7         
Vardas39701    Pavarde39701   8         7         3         5         5         7         
Vardas39702    Pavarde39702   10        9         7         5         8         10        
Vardas39703    Pavarde39703   7         6         4         6         10        4         
Vardas39704    Pavarde39704   4         5         8         1         10        3         
Vardas39705    Pavarde39705   3         8         6         7         10        9         
Vardas39706    Pavarde39706   10        7         4         1         3         2         
Vardas39707    Pavarde39707   8         1         6         7         7         5         
Vardas39708    Pavarde39708   4         2         4         7         2         1         
Vardas39709    Pavarde39709   2         5         1         9         1         9         
Vardas39710    Pavarde39710   9         5         9         4         2         9         
Vardas39711    Pavarde39711   8         5         5         4         2         2         
Vardas39712    Pavarde39712   1         10        8         2         7         4         
Vardas39713    Pavarde39713   9         10        2         9         4         2         
Vardas39714    Pavarde39714   10        1         3         3         1         9         
Vardas39715    Pavarde39715   4         3         1         5         10        6         
Vardas39716    Pavarde39716   7         7         8         3         5         5         
Vardas39717    Pavarde39717   10        6         6         6         7         2         
Vardas39718    Pavarde39718   10        10        4         6         1         3         
Vardas39719    Pavarde39719   5         1         5         1         9         7         
Vardas39720    Pavarde39720   10        8         4         4         1         8         
Vardas39721    Pavarde39721   1         8         3         10        1         9         
Vardas39722    Pavarde39722   1         9         10        3         4         1         
Vardas39723    Pavarde39723   4         3         6         6         10        3         
Vardas39724    Pavarde39724   9         5         2         5         9         4         
Vardas39725    Pavarde39725   2         4         10        3         2         10        
Vardas39726    Pavarde39726   4         8         1         5         9         6         
Vardas39727    Pavarde39727   7         1         6         10        4         4         
Vardas39728    Pavarde39728   5         3         9         2         3         3         
Vardas39729    Pavarde39729   9         5         10        8         2         5         
Vardas39730    Pavarde39730   10        2         6         9         8         5         
Vardas39731    Pavarde39731   4         3         5         10        1         3         
Vardas39732    Pavarde39732   9         3         8         9         6         7         
Vardas39733    Pavarde39733   7         8         7         10        10        9         
Vardas39734    Pavarde39734   5         2         9         2         6         6         
Vardas39735    Pavarde39735   8         7         8         9         6         5         
Vardas39736    Pavarde39736   4         8         3         4         6         2         
Vardas39737    Pavarde39737   10        1         3         7         5         2         
Vardas39738    Pavarde39738   7         5         10        8         7         2         
Vardas39739    Pavarde39739   4         10        3         10        8         5         
Vardas39740    Pavarde39740   2         6         8         8         8         4         
Vardas39741    Pavarde39741   8         1         6         9         5         9         
Vardas39742    Pavarde39742   6         9         9         9         1         9         
Vardas39743    Pavarde39743   5         5         4         3         5         4         
Vardas39744    Pavarde39744   9         7         2         1         9         5         
Vardas39745    Pavarde39745   8         8         10        9         1         2         
Vardas39746    Pavarde39746   6         2         8         1         4         6         
Vardas39747    Pavarde39747   7         1         8         4         5         10        
Vardas39748    Pavarde39748   2         2         2         7         8         8         
Vardas39749    Pavarde39749   7         5         1         5         6         9         
Vardas39750    Pavarde39750   9         2         9         8         10        5         
Vardas39751    Pavarde39751   10        9         8         3         9         8         
Vardas39752    Pavarde39752   5         7         7         1         2         7         
Vardas39753    Pavarde39753   5         7         8         1         10        8         
Vardas39754    Pavarde39754   6         4         9         9         8         9         
Vardas39755    Pavarde39755   3         5         10        9         10        9         
Vardas39756    Pavarde39756   7         4         3         10        5         9         
Vardas39757    Pavarde39757   8         1         5         5         10        9         
Vardas39758    Pavarde39758   8         4         6         10        8         3         
Vardas39759    Pavarde39759   6         2         10        10        3         8         
Vardas39760    Pavarde39760   6         3         6         8         8         1         
Vardas39761    Pavarde39761   2         5         4         7         2         9         
Vardas39762    Pavarde39762   7         1         9         6         10        9         
Vardas39763    Pavarde39763   1         8         6         3         8         3         
Vardas39764    Pavarde39764   8         10        9         8         7         2         
Vardas39765    Pavarde39765   2         8         6         10        8         7         
Vardas39766    Pavarde39766   7         3         7         8         8         4         
Vardas39767    Pavarde39767   10        7         6         8         6         8         
Vardas39768    Pavarde39768   6         5         8         4         1         6         
Vardas39769    Pavarde39769   3         6         5         9         1         4         
Vardas39770    Pavarde39770   3         9         4         4         8         7         
Vardas39771    Pavarde39771   8         5         7         6         6         5         
Vardas39772    Pavarde39772   1         2         10        8         8         6         
Vardas39773    Pavarde39773   9         5         5         1         1         4         
Vardas39774    Pavarde39774   9         6         6         8         9         8         
Vardas39775    Pavarde39775   9         5         10        4         1         6         
Vardas39776    Pavarde39776   6         8         3         9         9         7         
Vardas39777    Pavarde39777   10        2         2         3         4         10        
Vardas39778    Pavarde39778   8         1         5         1         3         3         
Vardas39779    Pavarde39779   4         10        2         5         4         1         
Vardas39780    Pavarde39780   10        2         2         3         2         2         
Vardas39781    Pavarde39781   1         4         8         4         6         1         
Vardas39782    Pavarde39782   6         1         2         9         7         6         
Vardas39783    Pavarde39783   7         9         3         8         6         10        
Vardas39784    Pavarde39784   10        7         5         8         9         3         
Vardas39785    Pavarde39785   10        6         4         6         10        4         
Vardas39786    Pavarde39786   10        4         3         8         3         10        
Vardas39787    Pavarde39787   1         10        9         3         6         7         
Vardas39788    Pavarde39788   3         6         5         1         1         3         
Vardas39789    Pavarde39789   6         7         7         4         2         9         
Vardas39790    Pavarde39790   8         3         1         8         9         10        
Vardas39791    Pavarde39791   8         5         4         2         10        3         
Vardas39792    Pavarde39792   2         1         6         8         10        9         
Vardas39793    Pavarde39793   8         10        3         1         10        1         
Vardas39794    Pavarde39794   4         6         5         5         8         1         
Vardas39795    Pavarde39795   9         3         4         9         10        8         
Vardas39796    Pavarde39796   2         7         8         5         7         10        
Vardas39797    Pavarde39797   5         10        6         10        6         9         
Vardas39798    Pavarde39798   7         1         10        6         1         3         
Vardas39799    Pavarde39799   2         9         10        1         7         2         
Vardas39800    Pavarde39800   6         2         4         5         7         7         
Vardas39801    Pavarde39801   6         10        8         9         4         8         
Vardas39802    Pavarde39802   7         3         1         9         5         9         
Vardas39803    Pavarde39803   10        2         3         8         1         2         
Vardas39804    Pavarde39804   8         9         8         7         9         6         
Vardas39805    Pavarde39805   4         10        8         7         4         1         
Vardas39806    Pavarde39806   2         3         5         4         10        2         
Vardas39807    Pavarde39807   8         7         2         2         7         6         
Vardas39808    Pavarde39808   8         5         5         2         5         2         
Vardas39809    Pavarde39809   10        6         9         7         6         2         
Vardas39810    Pavarde39810   5         5         8         1         10        8         
Vardas39811    Pavarde39811   1         10        8         8         8         2         
Vardas39812    Pavarde39812   7         2         2         8         7         2         
Vardas39813    Pavarde39813   10        9         9         1         1         7         
Vardas39814    Pavarde39814   5         8         9         5         5         4         
Vardas39815    Pavarde39815   1         8         9         1         9         5         
Vardas39816    Pavarde39816   6         9         9         4         6         1         
Vardas39817    Pavarde39817   7         10        9         5         2         1         
Vardas39818    Pavarde39818   5         1         1         4         8         2         
Vardas39819    Pavarde39819   2         8         4         3         9         9         
Vardas39820    Pavarde39820   3         1         9         8         6         1         
Vardas39821    Pavarde39821   10        2         7         6         4         2         
Vardas39822    Pavarde39822   8         10        4         8         5         2         
Vardas39823    Pavarde39823   10        1         5         1         5         7         
Vardas39824    Pavarde39824   3         8         6         8         3         10        
Vardas39825    Pavarde39825   3         3         2         7         10        3         
Vardas39826    Pavarde39826   1         1         10        5         8         2         
Vardas39827    Pavarde39827   5         9         1         10        4         1         
Vardas39828    Pavarde39828   2         3         9         10        2         10        
Vardas39829    Pavarde39829   1         5         1         8         1         6         
Vardas39830    Pavarde39830   8         7         7         4         4         10        
Vardas39831    Pavarde39831   8         7         5         1         6         3         
Vardas39832    Pavarde39832   3         6         5         10        10        3         
Vardas39833    Pavarde39833   3         5         8         1         3         8         
Vardas39834    Pavarde39834   4         4         7         4         8         3         
Vardas39835    Pavarde39835   2         9         3         9         10        7         
Vardas39836    Pavarde39836   8         2         8         3         8         3         
Vardas39837    Pavarde39837   6         1         4         6         3         3         
Vardas39838    Pavarde39838   8         1         7         5         5         4         
Vardas39839    Pavarde39839   2         7         9         9         6         1         
Vardas39840    Pavarde39840   4         7         3         2         9         3         
Vardas39841    Pavarde39841   8         4         5         3         1         10        
Vardas39842    Pavarde39842   8         10        4         10        10        9         
Vardas39843    Pavarde39843   7         1         8         2         1         1         
Vardas39844    Pavarde39844   5         2         2         2         4         3         
Vardas39845    Pavarde39845   7         3         7         6         3         2         
Vardas39846    Pavarde39846   7         3         3         1         6         5         
Vardas39847    Pavarde39847   2         5         1         10        1         10        
Vardas39848    Pavarde39848   2         8         1         9         5         9         
Vardas39849    Pavarde39849   5         10        1         9         3         2         
Vardas39850    Pavarde39850   1         1         7         5         5         4         
Vardas39851    Pavarde39851   1         7         4         9         9         3         
Vardas39852    Pavarde39852   4         5         10        2         1         10        
Vardas39853    Pavarde39853   5         7         9         1         6         7         
Vardas39854    Pavarde39854   2         2         10        5         3         6         
Vardas39855    Pavarde39855   6         10        1         3         7         7         
Vardas39856    Pavarde39856   8         5         5         9         3         3         
Vardas39857    Pavarde39857   4         2         8         4         9         1         
Vardas39858    Pavarde39858   6         6         1         6         1         10        
Vardas39859    Pavarde39859   10        3         5         8         9         8         
Vardas39860    Pavarde39860   1         4         1         5         7         10        
Vardas39861    Pavarde39861   10        4         3         6         4         9         
Vardas39862    Pavarde39862   8         7         7         8         10        1         
Vardas39863    Pavarde39863   7         1         6         9         1         4         
Vardas39864    Pavarde39864   2         10        1         1         7         3         
Vardas39865    Pavarde39865   10        6         10        4         7         8         
Vardas39866    Pavarde39866   9         1         4         6         8         7         
Vardas39867    Pavarde39867   3         7         10        6         9         10        
Vardas39868    Pavarde39868   7         8         9         7         9         1         
Vardas39869    Pavarde39869   4         1         7         2         5         1         
Vardas39870    Pavarde39870   6         7         8         3         9         2         
Vardas39871    Pavarde39871   8         4         9         5         8         1         
Vardas39872    Pavarde39872   4         2         10        7         9         8         
Vardas39873    Pavarde39873   3         10        3         2         9         3         
Vardas39874    Pavarde39874   8         9         6         8         8         4         
Vardas39875    Pavarde39875   4         2         6         8         7         8         
Vardas39876    Pavarde39876   10        5         8         6         10        10        
Vardas39877    Pavarde39877   4         5         9         8         2         5         
Vardas39878    Pavarde39878   4         6         5         8         3         9         
Vardas39879    Pavarde39879   3         7         8         6         5         10        
Vardas39880    Pavarde39880   4         9         6         5         5         8         
Vardas39881    Pavarde39881   3         4         10        4         3         4         
Vardas39882    Pavarde39882   10        1         4         7         4         9         
Vardas39883    Pavarde39883   10        3         6         10        7         2         
Vardas39884    Pavarde39884   10        1         5         1         7         7         
Vardas39885    Pavarde39885   3         10        4         2         8         9         
Vardas39886    Pavarde39886   4         6         2         10        4         4         
Vardas39887    Pavarde39887   2         2         5         1         8         10        
Vardas39888    Pavarde39888   6         5         2         4         4         3         
Vardas39889    Pavarde39889   1         7         9         2         1         7         
Vardas39890    Pavarde39890   10        2         7         3         6         2         
Vardas39891    Pavarde39891   1         10        10        9         7         9         
Vardas39892    Pavarde39892   5         8         8         10        9         7         
Vardas39893    Pavarde39893   10        7         4         9         2         9         
Vardas39894    Pavarde39894   8         2         4         4         9         1         
Vardas39895    Pavarde39895   1         10        5         9         7         6         
Vardas39896    Pavarde39896   2         7         8         2         4         8         
Vardas39897    Pavarde39897   6         8         10        4         2         5         
Vardas39898    Pavarde39898   7         7         8         1         6         4         
Vardas39899    Pavarde39899   1         5         4         10        7         1         
Vardas39900    Pavarde39900   6         1         3         1         4         1         
Vardas39901    Pavarde39901   7         4         2         3         8         9         
Vardas39902    Pavarde39902   10        2         9         6         9         2         
Vardas39903    Pavarde39903   8         10        7         1         5         5         
Vardas39904    Pavarde39904   7         4         10        8         4         10        
Vardas39905    Pavarde39905   3         2         4         4         7         5         
Vardas39906    Pavarde39906   4         9         8         6         2         4         
Vardas39907    Pavarde39907   5         6         6         2         3         8         
Vardas39908    Pavarde39908   2         10        7         4         5         3         
Vardas39909    Pavarde39909   10        5         6         9         7         2         
Vardas39910    Pavarde39910   9         4         9         3         7         5         
Vardas39911    Pavarde39911   2         7         5         2         6         10        
Vardas39912    Pavarde39912   10        8         6         7         10        4         
Vardas39913    Pavarde39913   10        2         4         5         5         1         
Vardas39914    Pavarde39914   10        7         10        10        3         6         
Vardas39915    Pavarde39915   10        8         9         5         7         6         
Vardas39916    Pavarde39916   7         6         7         5         9         9         
Vardas39917    Pavarde39917   5         5         8         5         6         5         
Vardas39918    Pavarde39918   8         10        8         7         7         10        
Vardas39919    Pavarde39919   1         9         1         3         8         7         
Vardas39920    Pavarde39920   10        3         8         1         3         2         
Vardas39921    Pavarde39921   5         10        1         5         10        2         
Vardas39922    Pavarde39922   7         10        8         4         7         3         
Vardas39923    Pavarde39923   3         6         1         1         8         4         
Vardas39924    Pavarde39924   6         8         5         7         4         7         
Vardas39925    Pavarde39925   4         5         8         4         1         9         
Vardas39926    Pavarde39926   4         6         2         2         1         3         
Vardas39927    Pavarde39927   2         3         7         7         1         2         
Vardas39928    Pavarde39928   3         2         1         8         8         3         
Vardas39929    Pavarde39929   4         6         4         4         6         2         
Vardas39930    Pavarde39930   7         10        8         8         2         1         
Vardas39931    Pavarde39931   3         6         10        4         4         2         
Vardas39932    Pavarde39932   3         3         10        2         8         2         
Vardas39933    Pavarde39933   3         5         7         5         5         3         
Vardas39934    Pavarde39934   10        10        9         10        9         4         
Vardas39935    Pavarde39935   4         1         6         6         6         5         
Vardas39936    Pavarde39936   7         5         5         6         8         8         
Vardas39937    Pavarde39937   9         7         9         1         4         10        
Vardas39938    Pavarde39938   6         5         3         2         8         9         
Vardas39939    Pavarde39939   1         4         1         7         4         8         
Vardas39940    Pavarde39940   6         9         5         10        3         1         
Vardas39941    Pavarde39941   6         6         2         5         6         3         
Vardas39942    Pavarde39942   5         5         4         6         10        8         
Vardas39943    Pavarde39943   10        3         2         3         8         5         
Vardas39944    Pavarde39944   4         8         9         8         9         3         
Vardas39945    Pavarde39945   8         8         7         2         9         9         
Vardas39946    Pavarde39946   7         3         10        5         3         2         
Vardas39947    Pavarde39947   1         10        6         9         9         9         
Vardas39948    Pavarde39948   2         9         10        10        8         3         
Vardas39949    Pavarde39949   10        6         4         8         5         10        
Vardas39950    Pavarde39950   3         3         5         6         2         3         
Vardas39951    Pavarde39951   4         6         10        8         6         10        
Vardas39952    Pavarde39952   4         3         10        2         4         8         
Vardas39953    Pavarde39953   4         6         3         3         7         1         
