Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas5592     Pavarde5592    7         3         9         4         10        9         
Vardas5593     Pavarde5593    2         1         6         6         6         1         
Vardas5594     Pavarde5594    10        8         3         10        10        1         
Vardas5595     Pavarde5595    9         1         8         4         4         6         
Vardas5596     Pavarde5596    8         1         6         7         7         7         
Vardas5597     Pavarde5597    5         3         1         2         4         8         
Vardas5598     Pavarde5598    3         6         10        7         4         6         
Vardas5599     Pavarde5599    10        7         4         8         8         4         
Vardas5600     Pavarde5600    8         1         2         6         3         6         
Vardas5601     Pavarde5601    4         4         8         9         3         8         
Vardas5602     Pavarde5602    10        6         7         3         9         6         
Vardas5603     Pavarde5603    5         7         7         3         6         10        
Vardas5604     Pavarde5604    5         10        6         8         4         9         
Vardas5605     Pavarde5605    3         2         3         7         9         4         
Vardas5606     Pavarde5606    1         9         3         5         7         5         
Vardas5607     Pavarde5607    8         2         8         7         8         1         
Vardas5608     Pavarde5608    3         5         8         3         5         9         
Vardas5609     Pavarde5609    3         2         4         2         2         8         
Vardas5610     Pavarde5610    6         10        6         3         6         6         
Vardas5611     Pavarde5611    8         10        2         5         10        3         
Vardas5612     Pavarde5612    2         9         10        1         7         8         
Vardas5613     Pavarde5613    9         9         3         5         1         8         
Vardas5614     Pavarde5614    9         5         10        2         4         3         
Vardas5615     Pavarde5615    7         9         5         10        2         9         
Vardas5616     Pavarde5616    1         2         6         3         3         9         
Vardas5617     Pavarde5617    7         6         8         2         9         5         
Vardas5618     Pavarde5618    5         1         1         6         6         10        
Vardas5619     Pavarde5619    6         1         4         8         6         10        
Vardas5620     Pavarde5620    7         2         3         10        10        1         
Vardas5621     Pavarde5621    5         7         3         9         1         7         
Vardas5622     Pavarde5622    1         3         1         7         10        6         
Vardas5623     Pavarde5623    1         5         4         6         6         5         
Vardas5624     Pavarde5624    5         3         3         7         9         8         
Vardas5625     Pavarde5625    9         2         5         9         8         1         
Vardas5626     Pavarde5626    1         10        8         8         7         5         
Vardas5627     Pavarde5627    8         9         8         3         2         6         
Vardas5628     Pavarde5628    9         4         4         2         9         3         
Vardas5629     Pavarde5629    5         8         2         10        6         5         
Vardas5630     Pavarde5630    1         10        9         9         9         10        
Vardas5631     Pavarde5631    6         4         4         10        2         5         
Vardas5632     Pavarde5632    9         6         9         10        9         9         
Vardas5633     Pavarde5633    4         8         7         4         3         5         
Vardas5634     Pavarde5634    4         5         9         3         3         4         
Vardas5635     Pavarde5635    3         1         10        8         5         7         
Vardas5636     Pavarde5636    1         6         3         9         10        1         
Vardas5637     Pavarde5637    8         3         8         3         8         6         
Vardas5638     Pavarde5638    2         1         9         5         1         7         
Vardas5639     Pavarde5639    7         6         9         7         5         3         
Vardas5640     Pavarde5640    3         9         7         4         3         5         
Vardas5641     Pavarde5641    6         7         8         2         6         4         
Vardas5642     Pavarde5642    6         10        4         4         1         1         
Vardas5643     Pavarde5643    7         1         6         4         1         4         
Vardas5644     Pavarde5644    4         4         3         8         4         7         
Vardas5645     Pavarde5645    6         7         9         7         1         4         
Vardas5646     Pavarde5646    6         1         4         2         7         7         
Vardas5647     Pavarde5647    7         2         2         3         1         7         
Vardas5648     Pavarde5648    2         4         6         3         8         3         
Vardas5649     Pavarde5649    2         5         4         7         8         2         
Vardas5650     Pavarde5650    8         1         4         1         3         3         
Vardas5651     Pavarde5651    6         7         2         5         7         9         
Vardas5652     Pavarde5652    1         5         6         2         3         9         
Vardas5653     Pavarde5653    4         5         5         4         6         6         
Vardas5654     Pavarde5654    3         9         1         7         3         4         
Vardas5655     Pavarde5655    5         3         1         2         8         2         
Vardas5656     Pavarde5656    9         5         3         6         10        3         
Vardas5657     Pavarde5657    6         5         5         6         6         4         
Vardas5658     Pavarde5658    6         4         2         9         10        6         
Vardas5659     Pavarde5659    7         8         1         4         8         8         
Vardas5660     Pavarde5660    10        7         7         3         4         4         
Vardas5661     Pavarde5661    10        7         9         4         9         6         
Vardas5662     Pavarde5662    2         1         5         9         9         3         
Vardas5663     Pavarde5663    4         9         7         5         4         1         
Vardas5664     Pavarde5664    10        7         1         3         1         7         
Vardas5665     Pavarde5665    6         3         10        6         7         5         
Vardas5666     Pavarde5666    3         1         1         9         8         2         
Vardas5667     Pavarde5667    6         3         2         8         2         8         
Vardas5668     Pavarde5668    7         8         2         8         2         1         
Vardas5669     Pavarde5669    6         8         2         5         3         2         
Vardas5670     Pavarde5670    6         1         10        1         10        1         
Vardas5671     Pavarde5671    8         4         5         2         4         8         
Vardas5672     Pavarde5672    1         4         10        3         1         10        
Vardas5673     Pavarde5673    9         10        10        9         7         9         
Vardas5674     Pavarde5674    6         3         4         2         4         5         
Vardas5675     Pavarde5675    10        4         5         10        7         3         
Vardas5676     Pavarde5676    10        3         2         1         2         4         
Vardas5677     Pavarde5677    5         9         6         7         10        4         
Vardas5678     Pavarde5678    7         6         3         3         3         10        
Vardas5679     Pavarde5679    10        2         3         1         1         4         
Vardas5680     Pavarde5680    7         7         3         1         5         8         
Vardas5681     Pavarde5681    7         3         3         3         10        7         
Vardas5682     Pavarde5682    4         5         6         10        7         10        
Vardas5683     Pavarde5683    3         5         5         10        2         1         
Vardas5684     Pavarde5684    8         3         4         5         3         3         
Vardas5685     Pavarde5685    5         2         9         9         9         2         
Vardas5686     Pavarde5686    8         4         3         4         10        6         
Vardas5687     Pavarde5687    7         10        5         2         2         10        
Vardas5688     Pavarde5688    6         9         2         2         2         2         
Vardas5689     Pavarde5689    4         1         10        6         2         3         
Vardas5690     Pavarde5690    4         5         6         6         8         2         
Vardas5691     Pavarde5691    6         3         10        7         9         8         
Vardas5692     Pavarde5692    5         1         5         9         8         9         
Vardas5693     Pavarde5693    9         5         1         9         5         1         
Vardas5694     Pavarde5694    2         4         7         10        1         7         
Vardas5695     Pavarde5695    7         5         6         6         3         1         
Vardas5696     Pavarde5696    1         3         10        8         10        2         
Vardas5697     Pavarde5697    9         2         1         5         1         6         
Vardas5698     Pavarde5698    5         9         8         1         7         3         
Vardas5699     Pavarde5699    9         8         10        9         7         7         
Vardas5700     Pavarde5700    10        4         9         4         9         5         
Vardas5701     Pavarde5701    8         7         9         4         7         2         
Vardas5702     Pavarde5702    1         7         6         8         9         10        
Vardas5703     Pavarde5703    9         5         7         1         3         5         
Vardas5704     Pavarde5704    1         10        9         4         6         1         
Vardas5705     Pavarde5705    10        5         10        7         2         3         
Vardas5706     Pavarde5706    1         2         2         6         7         6         
Vardas5707     Pavarde5707    4         10        6         5         6         8         
Vardas5708     Pavarde5708    5         5         8         9         3         10        
Vardas5709     Pavarde5709    3         8         5         6         1         8         
Vardas5710     Pavarde5710    7         5         9         3         7         2         
Vardas5711     Pavarde5711    10        8         10        5         10        3         
Vardas5712     Pavarde5712    2         5         1         6         8         5         
Vardas5713     Pavarde5713    2         3         5         1         3         9         
Vardas5714     Pavarde5714    3         8         8         6         1         7         
Vardas5715     Pavarde5715    7         8         9         3         1         7         
Vardas5716     Pavarde5716    5         6         8         8         5         10        
Vardas5717     Pavarde5717    2         2         8         1         10        3         
Vardas5718     Pavarde5718    5         5         3         9         8         2         
Vardas5719     Pavarde5719    7         2         3         5         2         7         
Vardas5720     Pavarde5720    10        1         8         7         6         8         
Vardas5721     Pavarde5721    8         6         4         6         9         7         
Vardas5722     Pavarde5722    4         2         5         3         5         8         
Vardas5723     Pavarde5723    2         5         5         8         6         1         
Vardas5724     Pavarde5724    9         4         5         4         2         9         
Vardas5725     Pavarde5725    8         10        5         10        3         2         
Vardas5726     Pavarde5726    5         1         2         4         3         3         
Vardas5727     Pavarde5727    4         8         3         9         2         10        
Vardas5728     Pavarde5728    9         5         6         4         4         1         
Vardas5729     Pavarde5729    2         2         10        3         7         4         
Vardas5730     Pavarde5730    1         1         9         3         8         5         
Vardas5731     Pavarde5731    4         4         6         9         6         9         
Vardas5732     Pavarde5732    3         7         6         3         10        3         
Vardas5733     Pavarde5733    1         5         8         5         7         1         
Vardas5734     Pavarde5734    7         4         5         2         5         8         
Vardas5735     Pavarde5735    9         6         2         2         7         1         
Vardas5736     Pavarde5736    2         1         4         6         7         6         
Vardas5737     Pavarde5737    6         5         5         9         10        7         
Vardas5738     Pavarde5738    4         7         8         10        6         6         
Vardas5739     Pavarde5739    7         5         4         4         9         9         
Vardas5740     Pavarde5740    9         5         4         5         1         2         
Vardas5741     Pavarde5741    4         9         9         3         7         9         
Vardas5742     Pavarde5742    5         8         1         6         6         2         
Vardas5743     Pavarde5743    9         2         7         5         6         3         
Vardas5744     Pavarde5744    9         5         8         3         3         2         
Vardas5745     Pavarde5745    10        3         2         9         1         6         
Vardas5746     Pavarde5746    4         10        7         5         9         4         
Vardas5747     Pavarde5747    4         9         7         1         9         6         
Vardas5748     Pavarde5748    6         7         7         3         2         6         
Vardas5749     Pavarde5749    1         9         1         2         1         7         
Vardas5750     Pavarde5750    4         6         10        6         2         2         
Vardas5751     Pavarde5751    7         1         3         5         4         1         
Vardas5752     Pavarde5752    3         6         9         2         1         7         
Vardas5753     Pavarde5753    2         5         2         6         2         5         
Vardas5754     Pavarde5754    9         9         3         5         6         7         
Vardas5755     Pavarde5755    9         1         4         6         2         7         
Vardas5756     Pavarde5756    2         9         7         1         4         3         
Vardas5757     Pavarde5757    7         10        2         8         7         7         
Vardas5758     Pavarde5758    9         8         10        10        8         5         
Vardas5759     Pavarde5759    2         10        2         3         3         8         
Vardas5760     Pavarde5760    1         3         1         10        2         9         
Vardas5761     Pavarde5761    10        4         8         7         9         7         
Vardas5762     Pavarde5762    2         5         6         9         3         3         
Vardas5763     Pavarde5763    5         9         9         6         7         5         
Vardas5764     Pavarde5764    4         6         1         3         2         6         
Vardas5765     Pavarde5765    10        4         7         10        1         5         
Vardas5766     Pavarde5766    3         1         4         7         8         8         
Vardas5767     Pavarde5767    4         9         1         2         6         2         
Vardas5768     Pavarde5768    3         9         5         1         8         8         
Vardas5769     Pavarde5769    7         2         5         7         6         4         
Vardas5770     Pavarde5770    7         7         5         8         5         8         
Vardas5771     Pavarde5771    2         2         7         2         2         10        
Vardas5772     Pavarde5772    10        4         9         1         4         7         
Vardas5773     Pavarde5773    6         1         8         9         10        9         
Vardas5774     Pavarde5774    4         8         5         8         10        10        
Vardas5775     Pavarde5775    9         8         3         8         1         9         
Vardas5776     Pavarde5776    9         4         10        8         9         4         
Vardas5777     Pavarde5777    8         6         5         8         1         2         
Vardas5778     Pavarde5778    2         5         10        1         4         8         
Vardas5779     Pavarde5779    5         5         7         8         3         5         
Vardas5780     Pavarde5780    1         6         5         2         1         7         
Vardas5781     Pavarde5781    1         3         4         2         7         2         
Vardas5782     Pavarde5782    4         5         9         6         1         1         
Vardas5783     Pavarde5783    5         2         3         3         8         1         
Vardas5784     Pavarde5784    9         10        10        4         4         8         
Vardas5785     Pavarde5785    2         7         1         5         7         5         
Vardas5786     Pavarde5786    3         7         6         1         2         3         
Vardas5787     Pavarde5787    3         10        3         5         10        6         
Vardas5788     Pavarde5788    2         6         5         9         1         8         
Vardas5789     Pavarde5789    6         8         4         2         7         10        
Vardas5790     Pavarde5790    6         5         10        9         5         4         
Vardas5791     Pavarde5791    2         9         9         8         8         4         
Vardas5792     Pavarde5792    10        1         9         6         8         3         
Vardas5793     Pavarde5793    4         8         7         10        4         5         
Vardas5794     Pavarde5794    1         2         9         4         2         10        
Vardas5795     Pavarde5795    1         9         7         9         9         9         
Vardas5796     Pavarde5796    1         7         1         8         9         6         
Vardas5797     Pavarde5797    1         8         1         10        6         8         
Vardas5798     Pavarde5798    1         9         9         8         7         9         
Vardas5799     Pavarde5799    6         7         10        9         3         5         
Vardas5800     Pavarde5800    5         7         8         3         2         2         
Vardas5801     Pavarde5801    4         5         6         10        9         3         
Vardas5802     Pavarde5802    7         3         3         4         7         10        
Vardas5803     Pavarde5803    5         3         5         1         10        4         
Vardas5804     Pavarde5804    4         9         8         8         10        10        
Vardas5805     Pavarde5805    7         10        1         10        4         8         
Vardas5806     Pavarde5806    9         8         6         6         5         1         
Vardas5807     Pavarde5807    7         3         4         8         3         5         
Vardas5808     Pavarde5808    1         5         2         10        10        6         
Vardas5809     Pavarde5809    5         7         1         1         8         3         
Vardas5810     Pavarde5810    1         4         4         4         5         7         
Vardas5811     Pavarde5811    7         8         5         4         7         5         
Vardas5812     Pavarde5812    10        1         10        9         7         4         
Vardas5813     Pavarde5813    9         8         8         5         10        4         
Vardas5814     Pavarde5814    3         6         1         2         7         7         
Vardas5815     Pavarde5815    10        10        6         4         5         9         
Vardas5816     Pavarde5816    7         1         3         2         6         8         
Vardas5817     Pavarde5817    4         9         10        7         10        6         
Vardas5818     Pavarde5818    7         7         5         3         6         6         
Vardas5819     Pavarde5819    2         9         10        4         2         3         
Vardas5820     Pavarde5820    9         3         8         9         3         2         
Vardas5821     Pavarde5821    5         10        9         7         9         4         
Vardas5822     Pavarde5822    7         6         2         6         8         1         
Vardas5823     Pavarde5823    10        2         7         1         9         4         
Vardas5824     Pavarde5824    8         4         9         4         3         3         
Vardas5825     Pavarde5825    6         4         7         1         8         3         
Vardas5826     Pavarde5826    2         2         7         4         1         1         
Vardas5827     Pavarde5827    8         8         6         10        9         6         
Vardas5828     Pavarde5828    4         1         8         7         2         9         
Vardas5829     Pavarde5829    5         9         1         2         6         4         
Vardas5830     Pavarde5830    2         4         9         9         3         1         
Vardas5831     Pavarde5831    2         9         10        9         2         1         
Vardas5832     Pavarde5832    3         8         4         10        7         7         
Vardas5833     Pavarde5833    2         2         7         7         5         3         
Vardas5834     Pavarde5834    6         2         3         7         5         2         
Vardas5835     Pavarde5835    5         4         7         10        6         3         
Vardas5836     Pavarde5836    6         1         4         10        8         3         
Vardas5837     Pavarde5837    9         4         7         5         2         8         
Vardas5838     Pavarde5838    9         4         8         7         5         9         
Vardas5839     Pavarde5839    6         10        8         2         1         4         
Vardas5840     Pavarde5840    9         2         4         3         10        7         
Vardas5841     Pavarde5841    8         4         7         3         4         10        
Vardas5842     Pavarde5842    5         2         9         7         9         7         
Vardas5843     Pavarde5843    7         2         8         3         1         3         
Vardas5844     Pavarde5844    5         6         2         3         5         1         
Vardas5845     Pavarde5845    8         5         5         7         1         7         
Vardas5846     Pavarde5846    5         2         9         1         8         6         
Vardas5847     Pavarde5847    5         10        5         2         7         9         
Vardas5848     Pavarde5848    8         3         7         7         7         4         
Vardas5849     Pavarde5849    5         6         2         3         8         3         
Vardas5850     Pavarde5850    4         6         10        2         1         10        
Vardas5851     Pavarde5851    3         3         10        6         8         2         
Vardas5852     Pavarde5852    8         3         3         3         3         8         
Vardas5853     Pavarde5853    10        2         3         1         1         2         
Vardas5854     Pavarde5854    10        7         4         8         8         5         
Vardas5855     Pavarde5855    4         7         4         7         1         2         
Vardas5856     Pavarde5856    5         5         8         7         9         1         
Vardas5857     Pavarde5857    2         6         10        5         7         9         
Vardas5858     Pavarde5858    9         2         5         9         6         6         
Vardas5859     Pavarde5859    2         4         6         9         10        1         
Vardas5860     Pavarde5860    8         9         7         9         8         1         
Vardas5861     Pavarde5861    7         1         10        7         6         10        
Vardas5862     Pavarde5862    4         8         3         8         7         6         
Vardas5863     Pavarde5863    9         9         7         4         7         2         
Vardas5864     Pavarde5864    10        8         9         10        7         6         
Vardas5865     Pavarde5865    10        6         8         3         8         4         
Vardas5866     Pavarde5866    3         3         7         8         4         7         
Vardas5867     Pavarde5867    1         5         1         4         4         5         
Vardas5868     Pavarde5868    8         7         5         10        10        4         
Vardas5869     Pavarde5869    2         2         9         3         4         5         
Vardas5870     Pavarde5870    2         5         1         1         8         8         
Vardas5871     Pavarde5871    7         6         4         6         4         1         
Vardas5872     Pavarde5872    9         5         9         6         6         8         
Vardas5873     Pavarde5873    10        1         1         4         4         10        
Vardas5874     Pavarde5874    5         4         3         8         5         3         
Vardas5875     Pavarde5875    9         7         9         2         6         2         
Vardas5876     Pavarde5876    4         10        3         5         10        10        
Vardas5877     Pavarde5877    8         2         9         7         5         8         
Vardas5878     Pavarde5878    2         3         6         4         2         6         
Vardas5879     Pavarde5879    3         1         5         7         5         7         
Vardas5880     Pavarde5880    1         4         3         5         9         10        
Vardas5881     Pavarde5881    3         1         7         4         1         6         
Vardas5882     Pavarde5882    9         3         8         1         10        8         
Vardas5883     Pavarde5883    1         8         4         10        8         10        
Vardas5884     Pavarde5884    3         4         6         10        7         4         
Vardas5885     Pavarde5885    9         10        5         7         1         3         
Vardas5886     Pavarde5886    1         9         6         6         8         7         
Vardas5887     Pavarde5887    1         5         5         7         7         10        
Vardas5888     Pavarde5888    5         9         7         4         1         8         
Vardas5889     Pavarde5889    10        2         9         7         3         10        
Vardas5890     Pavarde5890    7         3         7         5         8         10        
Vardas5891     Pavarde5891    9         3         9         7         9         9         
Vardas5892     Pavarde5892    3         9         4         7         10        4         
Vardas5893     Pavarde5893    1         3         4         7         2         2         
Vardas5894     Pavarde5894    2         6         2         8         1         2         
Vardas5895     Pavarde5895    9         1         1         4         4         9         
Vardas5896     Pavarde5896    3         8         1         8         4         9         
Vardas5897     Pavarde5897    2         5         10        8         5         2         
Vardas5898     Pavarde5898    2         5         7         3         9         1         
Vardas5899     Pavarde5899    9         9         6         4         2         10        
Vardas5900     Pavarde5900    3         4         8         6         5         3         
Vardas5901     Pavarde5901    9         9         2         3         4         9         
Vardas5902     Pavarde5902    4         10        5         7         1         4         
Vardas5903     Pavarde5903    7         10        10        6         7         5         
Vardas5904     Pavarde5904    10        6         6         6         9         3         
Vardas5905     Pavarde5905    4         9         7         9         4         1         
Vardas5906     Pavarde5906    9         4         6         4         5         8         
Vardas5907     Pavarde5907    1         8         3         1         10        3         
Vardas5908     Pavarde5908    5         1         10        3         1         4         
Vardas5909     Pavarde5909    4         7         5         9         3         4         
Vardas5910     Pavarde5910    1         3         3         7         4         7         
Vardas5911     Pavarde5911    10        8         7         6         1         1         
Vardas5912     Pavarde5912    4         5         5         2         9         9         
Vardas5913     Pavarde5913    6         3         8         2         8         6         
Vardas5914     Pavarde5914    1         4         4         6         6         3         
Vardas5915     Pavarde5915    6         8         1         2         2         10        
Vardas5916     Pavarde5916    4         8         3         5         9         10        
Vardas5917     Pavarde5917    3         2         4         9         1         10        
Vardas5918     Pavarde5918    3         3         1         5         6         8         
Vardas5919     Pavarde5919    10        10        10        4         7         8         
Vardas5920     Pavarde5920    6         9         8         3         10        10        
Vardas5921     Pavarde5921    7         8         9         9         7         7         
Vardas5922     Pavarde5922    1         10        7         5         10        4         
Vardas5923     Pavarde5923    2         7         5         2         8         5         
Vardas5924     Pavarde5924    2         4         3         4         6         6         
Vardas5925     Pavarde5925    8         5         5         8         1         6         
Vardas5926     Pavarde5926    6         7         2         8         10        8         
Vardas5927     Pavarde5927    9         3         1         9         3         2         
Vardas5928     Pavarde5928    10        8         2         5         9         1         
Vardas5929     Pavarde5929    2         10        10        8         6         9         
Vardas5930     Pavarde5930    3         9         10        2         2         5         
Vardas5931     Pavarde5931    9         5         9         4         1         5         
Vardas5932     Pavarde5932    4         6         6         3         4         5         
Vardas5933     Pavarde5933    7         4         6         5         3         9         
Vardas5934     Pavarde5934    9         2         9         10        2         5         
Vardas5935     Pavarde5935    9         8         3         9         3         6         
Vardas5936     Pavarde5936    1         3         5         1         2         7         
Vardas5937     Pavarde5937    2         2         7         6         5         4         
Vardas5938     Pavarde5938    10        8         5         6         2         1         
Vardas5939     Pavarde5939    1         5         9         7         2         6         
Vardas5940     Pavarde5940    9         3         8         5         6         6         
Vardas5941     Pavarde5941    6         3         7         1         9         1         
Vardas5942     Pavarde5942    8         9         1         4         9         8         
Vardas5943     Pavarde5943    4         4         6         4         6         1         
Vardas5944     Pavarde5944    9         10        4         4         5         9         
Vardas5945     Pavarde5945    4         7         2         5         5         5         
Vardas5946     Pavarde5946    1         9         7         3         8         10        
Vardas5947     Pavarde5947    9         1         7         2         7         4         
Vardas5948     Pavarde5948    10        6         8         8         5         2         
Vardas5949     Pavarde5949    4         8         8         10        3         6         
Vardas5950     Pavarde5950    7         10        2         8         7         5         
Vardas5951     Pavarde5951    10        2         6         7         3         1         
Vardas5952     Pavarde5952    1         4         2         9         5         1         
Vardas5953     Pavarde5953    6         5         6         5         1         6         
Vardas5954     Pavarde5954    9         5         7         2         9         2         
Vardas5955     Pavarde5955    1         5         7         4         5         7         
Vardas5956     Pavarde5956    4         3         6         3         5         6         
Vardas5957     Pavarde5957    9         6         8         1         8         2         
Vardas5958     Pavarde5958    2         10        4         1         7         10        
Vardas5959     Pavarde5959    6         10        8         2         1         10        
Vardas5960     Pavarde5960    10        2         1         8         7         2         
Vardas5961     Pavarde5961    2         8         4         7         5         4         
Vardas5962     Pavarde5962    4         9         1         2         1         10        
Vardas5963     Pavarde5963    7         2         2         3         5         7         
Vardas5964     Pavarde5964    1         4         8         4         1         1         
Vardas5965     Pavarde5965    7         4         4         5         9         3         
Vardas5966     Pavarde5966    2         10        9         4         8         2         
Vardas5967     Pavarde5967    2         6         3         10        2         9         
Vardas5968     Pavarde5968    6         9         1         2         9         8         
Vardas5969     Pavarde5969    5         1         4         4         7         2         
Vardas5970     Pavarde5970    8         6         10        10        1         5         
Vardas5971     Pavarde5971    7         10        9         7         5         9         
Vardas5972     Pavarde5972    1         8         6         1         3         6         
Vardas5973     Pavarde5973    1         1         3         3         5         9         
Vardas5974     Pavarde5974    6         2         5         4         10        5         
Vardas5975     Pavarde5975    2         1         1         4         4         8         
Vardas5976     Pavarde5976    1         2         5         1         8         8         
Vardas5977     Pavarde5977    3         6         6         5         5         2         
Vardas5978     Pavarde5978    6         4         1         1         7         5         
Vardas5979     Pavarde5979    8         8         8         9         9         3         
Vardas5980     Pavarde5980    8         7         7         5         1         8         
Vardas5981     Pavarde5981    7         10        8         1         7         9         
Vardas5982     Pavarde5982    3         4         4         6         10        9         
Vardas5983     Pavarde5983    7         10        2         6         7         4         
Vardas5984     Pavarde5984    10        8         10        8         4         1         
Vardas5985     Pavarde5985    9         2         10        10        2         4         
Vardas5986     Pavarde5986    6         9         5         5         6         2         
Vardas5987     Pavarde5987    7         9         10        8         7         5         
Vardas5988     Pavarde5988    10        9         7         5         8         3         
Vardas5989     Pavarde5989    2         1         6         7         9         3         
Vardas5990     Pavarde5990    6         4         8         4         6         10        
Vardas5991     Pavarde5991    7         9         1         7         1         8         
Vardas5992     Pavarde5992    10        8         2         9         7         2         
Vardas5993     Pavarde5993    7         5         8         4         4         6         
Vardas5994     Pavarde5994    9         8         1         8         8         6         
Vardas5995     Pavarde5995    3         1         2         4         1         1         
Vardas5996     Pavarde5996    7         4         8         7         8         1         
Vardas5997     Pavarde5997    6         10        1         5         2         1         
Vardas5998     Pavarde5998    7         2         3         5         7         6         
Vardas5999     Pavarde5999    10        3         8         8         8         5         
Vardas6000     Pavarde6000    3         7         1         6         7         4         
Vardas6001     Pavarde6001    6         1         10        7         2         10        
Vardas6002     Pavarde6002    9         9         7         2         9         3         
Vardas6003     Pavarde6003    2         9         8         5         3         2         
Vardas6004     Pavarde6004    1         3         4         5         2         10        
Vardas6005     Pavarde6005    3         10        4         4         6         4         
Vardas6006     Pavarde6006    10        6         10        4         3         6         
Vardas6007     Pavarde6007    7         1         6         8         5         6         
Vardas6008     Pavarde6008    8         8         5         8         7         2         
Vardas6009     Pavarde6009    6         8         6         9         5         7         
Vardas6010     Pavarde6010    9         8         4         8         2         6         
Vardas6011     Pavarde6011    8         10        4         6         6         4         
Vardas6012     Pavarde6012    4         2         10        1         7         4         
Vardas6013     Pavarde6013    8         7         3         4         3         6         
Vardas6014     Pavarde6014    5         1         2         6         4         8         
Vardas6015     Pavarde6015    5         2         10        8         3         7         
Vardas6016     Pavarde6016    5         1         1         4         1         2         
Vardas6017     Pavarde6017    10        6         3         6         4         10        
Vardas6018     Pavarde6018    5         3         10        7         3         2         
Vardas6019     Pavarde6019    10        9         8         3         8         7         
Vardas6020     Pavarde6020    6         4         2         7         8         7         
Vardas6021     Pavarde6021    4         1         10        6         9         8         
Vardas6022     Pavarde6022    1         9         10        7         4         2         
Vardas6023     Pavarde6023    8         2         1         5         1         7         
Vardas6024     Pavarde6024    8         7         3         5         4         9         
Vardas6025     Pavarde6025    4         9         7         10        1         10        
Vardas6026     Pavarde6026    1         2         9         7         8         7         
Vardas6027     Pavarde6027    4         2         4         1         8         6         
Vardas6028     Pavarde6028    8         7         3         8         2         9         
Vardas6029     Pavarde6029    3         9         10        7         9         7         
Vardas6030     Pavarde6030    6         3         3         8         2         10        
Vardas6031     Pavarde6031    7         5         4         10        5         8         
Vardas6032     Pavarde6032    2         8         2         1         5         4         
Vardas6033     Pavarde6033    4         7         9         5         4         4         
Vardas6034     Pavarde6034    7         8         3         5         8         1         
Vardas6035     Pavarde6035    4         8         6         4         5         9         
Vardas6036     Pavarde6036    3         4         4         10        2         6         
Vardas6037     Pavarde6037    2         6         5         10        9         3         
Vardas6038     Pavarde6038    10        7         7         4         6         6         
Vardas6039     Pavarde6039    5         3         3         10        2         10        
Vardas6040     Pavarde6040    3         6         7         7         9         1         
Vardas6041     Pavarde6041    5         7         8         4         8         4         
Vardas6042     Pavarde6042    5         3         4         9         8         6         
Vardas6043     Pavarde6043    7         1         1         8         3         9         
Vardas6044     Pavarde6044    10        4         8         9         2         4         
Vardas6045     Pavarde6045    3         6         5         5         2         9         
Vardas6046     Pavarde6046    2         7         10        5         10        6         
Vardas6047     Pavarde6047    9         10        4         2         7         7         
Vardas6048     Pavarde6048    7         10        5         9         1         10        
Vardas6049     Pavarde6049    2         5         6         4         10        6         
Vardas6050     Pavarde6050    5         2         10        8         10        9         
Vardas6051     Pavarde6051    1         9         6         10        3         4         
Vardas6052     Pavarde6052    4         6         1         2         3         4         
Vardas6053     Pavarde6053    5         3         5         6         4         2         
Vardas6054     Pavarde6054    8         7         1         1         6         5         
Vardas6055     Pavarde6055    6         8         9         3         6         9         
Vardas6056     Pavarde6056    8         3         1         7         9         1         
Vardas6057     Pavarde6057    5         9         7         4         9         5         
Vardas6058     Pavarde6058    3         6         7         8         5         7         
Vardas6059     Pavarde6059    9         2         10        6         6         3         
Vardas6060     Pavarde6060    2         7         2         6         9         4         
Vardas6061     Pavarde6061    9         1         4         7         5         8         
Vardas6062     Pavarde6062    3         9         4         10        6         5         
Vardas6063     Pavarde6063    7         9         9         2         3         3         
Vardas6064     Pavarde6064    3         3         8         8         10        8         
Vardas6065     Pavarde6065    9         8         1         8         3         9         
Vardas6066     Pavarde6066    10        3         9         9         5         6         
Vardas6067     Pavarde6067    3         7         9         10        4         9         
Vardas6068     Pavarde6068    2         1         7         6         9         3         
Vardas6069     Pavarde6069    5         9         3         7         8         10        
Vardas6070     Pavarde6070    2         5         3         10        5         1         
Vardas6071     Pavarde6071    8         1         2         6         7         6         
Vardas6072     Pavarde6072    8         7         9         3         3         4         
Vardas6073     Pavarde6073    10        4         1         2         7         10        
Vardas6074     Pavarde6074    7         8         2         3         1         9         
Vardas6075     Pavarde6075    3         7         2         3         6         5         
Vardas6076     Pavarde6076    4         8         4         1         7         4         
Vardas6077     Pavarde6077    3         3         1         7         6         6         
Vardas6078     Pavarde6078    8         7         7         7         8         5         
Vardas6079     Pavarde6079    6         5         5         4         10        10        
Vardas6080     Pavarde6080    1         1         5         7         6         9         
Vardas6081     Pavarde6081    7         5         9         4         9         7         
Vardas6082     Pavarde6082    2         8         6         2         2         8         
Vardas6083     Pavarde6083    8         2         10        7         7         8         
Vardas6084     Pavarde6084    3         5         8         10        8         2         
Vardas6085     Pavarde6085    10        6         9         6         3         6         
Vardas6086     Pavarde6086    4         5         7         5         1         9         
